2016130	8 6 2	16	48,159,204	26258	1,040	 	 	47174	160	2016-05-16
2016129	6 4 1	11	44,776,880	20181	1,040	 	 	30149	173	2016-05-15
2016128	1 2 3	6	45,386,564	23815	1,040	 	 	29751	173	2016-05-14
2016127	9 5 7	21	49,205,300	10745	1,040	 	 	28051	173	2016-05-13
2016126	1 3 4	8	48,092,158	7900	1,040	 	 	21686	173	2016-05-12
2016125	5 9 4	18	47,613,346	7511	1,040	 	 	19982	160	2016-05-11
2016124	9 1 4	14	46,860,652	18875	1,040	 	 	47203	173	2016-05-10
2016123	7 0 8	15	44,985,464	8756	1,040	 	 	22024	160	2016-05-09
2016122	7 6 2	15	45,398,000	12166	1,040	 	 	37557	173	2016-05-08
2016121	8 4 3	15	43,622,160	14658	1,040	 	 	27174	173	2016-05-07
2016120	9 3 6	18	45,264,440	8700	1,040	 	 	33114	173	2016-05-06
2016119	3 0 8	11	44,753,156	12043	1,040	 	 	21280	173	2016-05-05
2016118	7 0 3	10	43,666,246	18936	1,040	 	 	32949	173	2016-05-04
2016117	3 2 6	11	42,922,552	11787	1,040	 	 	29769	173	2016-05-03
2016116	4 2 5	11	40,914,148	23036	1,040	 	 	59511	173	2016-05-02
2016115	6 3 1	10	40,096,810	8857	1,040	 	 	32740	173	2016-05-01
2016114	9 8 1	18	39,517,818	22241	1,040	 	 	42978	173	2016-04-30
2016113	6 7 9	22	42,572,042	14051	1,040	 	 	20988	173	2016-04-29
2016112	3 4 0	7	42,887,740	5223	1,040	 	 	14099	173	2016-04-28
2016111	3 3 6	12	42,866,582	15529	1,040	13242	346	 	 	2016-04-27
2016110	6 5 0	11	41,282,878	7021	1,040	 	 	22197	173	2016-04-26
2016109	1 0 0	1	43,612,058	19791	1,040	14483	346	 	 	2016-04-25
2016108	4 8 0	12	43,378,276	12460	1,040	 	 	21875	160	2016-04-24
2016107	2 3 8	13	40,227,976	32268	1,040	 	 	51563	173	2016-04-23
2016106	0 4 3	7	42,401,238	8315	1,040	 	 	18645	160	2016-04-22
2016105	6 9 9	24	42,985,610	16949	1,040	9470	346	 	 	2016-04-21
2016104	9 0 0	9	44,308,114	16289	1,040	11077	346	 	 	2016-04-20
2016103	1 2 6	9	44,156,482	19886	1,040	 	 	32112	173	2016-04-19
2016102	2 8 2	12	44,141,874	6681	1,040	9257	346	 	 	2016-04-18
2016101	0 6 1	7	43,715,692	9529	1,040	 	 	24160	173	2016-04-17
2016100	5 5 1	11	42,305,668	21861	1,040	20469	346	 	 	2016-04-16
2016099	2 1 7	10	45,329,692	14419	1,040	 	 	26610	173	2016-04-15
2016098	4 1 4	9	46,674,116	31174	1,040	23587	346	 	 	2016-04-14
2016097	5 3 2	10	45,093,606	15881	1,040	 	 	40293	173	2016-04-13
2016096	3 4 8	15	45,023,130	23614	1,040	 	 	45517	173	2016-04-12
2016095	7 0 4	11	43,572,206	17745	1,040	 	 	63419	173	2016-04-11
2016094	8 2 4	14	42,667,450	25836	1,040	 	 	28136	173	2016-04-10
2016093	6 2 2	10	41,489,304	14171	1,040	16347	346	 	 	2016-04-09
2016092	8 7 5	20	44,374,798	11146	1,040	 	 	45549	173	2016-04-08
2016091	4 0 5	9	43,909,224	9354	1,040	 	 	18054	173	2016-04-07
2016090	9 5 4	18	40,053,498	16747	1,040	 	 	46932	160	2016-04-06
2016089	1 1 1	3	44,406,292	31553	1,040	 	 	 	 	2016-04-05
2016088	4 7 3	14	39,597,830	30130	1,040	 	 	54242	173	2016-04-04
2016087	0 9 9	18	41,103,256	11476	1,040	11973	346	 	 	2016-04-03
2016086	2 4 9	15	41,337,486	10553	1,040	 	 	27153	173	2016-04-02
2016085	9 6 7	22	43,942,488	14031	1,040	 	 	28661	173	2016-04-01
2016084	2 8 2	12	46,884,494	14455	1,040	19278	346	 	 	2016-03-31
2016083	2 8 9	19	47,221,494	24051	1,040	 	 	47701	173	2016-03-30
2016082	6 4 0	10	48,148,038	11410	1,040	 	 	32869	173	2016-03-29
2016081	6 3 5	14	46,343,084	20326	1,040	 	 	62086	173	2016-03-28
2016080	2 6 1	9	43,658,390	23717	1,040	 	 	59577	173	2016-03-27
2016079	0 7 5	12	42,461,052	9044	1,040	 	 	24002	173	2016-03-26
2016078	9 0 8	17	43,816,078	23685	1,040	 	 	39730	173	2016-03-25
2016077	7 1 7	15	44,694,604	12880	1,040	12573	346	 	 	2016-03-24
2016076	6 4 4	14	44,536,516	10998	1,040	12025	346	 	 	2016-03-23
2016075	8 4 5	17	42,094,948	17012	1,040	 	 	42150	173	2016-03-22
2016074	7 7 7	21	45,320,626	32421	1,040	 	 	 	 	2016-03-21
2016073	8 1 5	14	43,032,560	10637	1,040	 	 	35920	173	2016-03-20
2016072	0 2 0	2	44,884,332	6746	1,040	10828	346	 	 	2016-03-19
2016071	6 5 0	11	46,649,980	9250	1,040	 	 	21469	173	2016-03-18
2016070	8 9 6	23	48,049,330	14478	1,040	 	 	41058	160	2016-03-17
2016069	6 4 3	13	44,163,620	29174	1,040	 	 	66664	160	2016-03-16
2016068	0 7 5	12	43,527,078	12294	1,040	 	 	28466	173	2016-03-15
2016067	0 0 1	1	45,837,976	11889	1,040	13888	346	 	 	2016-03-14
2016066	1 8 1	10	47,023,806	40543	1,040	58737	346	 	 	2016-03-13
2016065	4 5 0	9	46,354,858	8107	1,040	 	 	21478	160	2016-03-12
2016064	0 6 2	8	49,115,122	7817	1,040	 	 	21370	160	2016-03-11
2016063	3 5 6	14	47,703,578	20996	1,040	 	 	40928	160	2016-03-10
2016062	8 0 3	11	45,095,162	20208	1,040	 	 	45198	160	2016-03-09
2016061	7 5 4	16	45,634,670	9563	1,040	 	 	40720	173	2016-03-08
2016060	0 3 9	12	46,265,162	10664	1,040	 	 	20813	160	2016-03-07
2016059	7 4 1	12	44,763,578	29929	1,040	 	 	42842	160	2016-03-06
2016058	1 2 6	9	42,511,092	20371	1,040	 	 	45298	160	2016-03-05
2016057	5 4 3	12	46,855,666	13392	1,040	 	 	39668	173	2016-03-04
2016056	9 4 1	14	44,370,418	13033	1,040	 	 	47677	173	2016-03-03
2016055	5 5 3	13	44,308,844	20194	1,040	18420	346	 	 	2016-03-02
2016054	3 2 8	13	43,742,714	27812	1,040	 	 	56094	173	2016-03-01
2016053	9 4 9	22	46,282,586	17083	1,040	15137	346	 	 	2016-02-29
2016052	6 4 1	11	44,441,724	15787	1,040	 	 	37884	173	2016-02-28
2016051	5 2 8	15	41,480,402	36519	1,040	 	 	60819	173	2016-02-27
2016050	7 3 1	11	43,545,538	10374	1,040	 	 	27359	173	2016-02-26
2016049	7 3 9	19	43,198,830	34692	1,040	 	 	57269	173	2016-02-25
2016048	8 5 1	14	41,084,934	15777	1,040	 	 	42149	173	2016-02-24
2016047	6 0 6	12	40,820,150	7519	1,040	8690	346	 	 	2016-02-23
2016046	3 8 3	14	38,638,112	15662	1,040	15673	346	 	 	2016-02-22
2016045	6 9 2	17	38,070,644	15859	1,040	 	 	33080	173	2016-02-21
2016044	0 1 0	1	39,535,378	6690	1,040	6329	346	 	 	2016-02-20
2016043	5 5 7	17	42,766,260	19167	1,040	24624	346	 	 	2016-02-19
2016042	7 0 1	8	42,258,136	10221	1,040	 	 	17976	173	2016-02-18
2016041	5 1 9	15	39,734,662	24039	1,040	 	 	33392	160	2016-02-17
2016040	1 4 3	8	39,280,354	4703	1,040	 	 	18400	160	2016-02-16
2016039	2 4 8	14	34,585,952	10338	1,040	 	 	26019	173	2016-02-15
2016038	9 6 0	15	32,402,160	6020	1,040	 	 	18564	160	2016-02-14
2016037	4 6 8	18	37,433,618	11146	1,040	 	 	21033	173	2016-02-06
2016036	9 6 8	23	45,623,460	8357	1,040	 	 	23410	173	2016-02-05
2016035	9 8 1	18	46,088,696	15675	1,040	 	 	40281	173	2016-02-04
2016034	6 0 6	12	45,779,768	20951	1,040	17445	346	 	 	2016-02-03
2016033	3 8 7	18	45,108,524	16259	1,040	 	 	25897	173	2016-02-02
2016032	7 7 8	22	47,126,952	20880	1,040	23713	346	 	 	2016-02-01
2016031	5 9 2	16	48,147,074	8638	1,040	 	 	29886	173	2016-01-31
2016030	2 9 3	14	47,489,922	14927	1,040	 	 	50563	173	2016-01-30
2016029	0 2 6	8	49,816,234	7743	1,040	 	 	26363	173	2016-01-29
2016028	4 1 6	11	48,242,122	35370	1,040	 	 	71683	173	2016-01-28
2016027	2 8 0	10	46,927,802	9198	1,040	 	 	25467	173	2016-01-27
2016026	3 2 4	9	45,040,586	12013	1,040	 	 	28038	173	2016-01-26
2016025	1 1 0	2	47,227,960	17105	1,040	12169	346	 	 	2016-01-25
2016024	6 2 4	12	46,396,280	13709	1,040	 	 	36202	173	2016-01-24
2016023	7 2 9	18	45,183,732	23229	1,040	 	 	35615	173	2016-01-23
2016022	9 1 6	16	45,950,090	30215	1,040	 	 	43577	173	2016-01-22
2016021	6 9 9	24	50,374,668	16322	1,040	14729	346	 	 	2016-01-21
2016020	5 2 1	8	49,447,878	13781	1,040	 	 	41068	173	2016-01-20
2016019	2 7 8	17	48,882,070	37704	1,040	 	 	64205	160	2016-01-19
2016018	5 6 3	14	47,385,114	25672	1,040	 	 	53810	173	2016-01-18
2016017	5 3 1	9	46,572,348	11831	1,040	 	 	32777	173	2016-01-17
2016016	4 4 7	15	47,042,364	37827	1,040	38950	346	 	 	2016-01-16
2016015	3 4 9	16	48,174,220	13589	1,040	 	 	32505	173	2016-01-15
2016014	9 3 8	20	47,482,802	23700	1,040	 	 	38954	160	2016-01-14
2016013	3 2 4	9	47,732,324	11769	1,040	 	 	40027	173	2016-01-13
2016012	1 8 0	9	48,226,690	10557	1,040	 	 	22899	173	2016-01-12
2016011	8 1 5	14	46,633,282	15667	1,040	 	 	27836	173	2016-01-11
2016010	8 0 2	10	45,953,916	20646	1,040	 	 	39046	173	2016-01-10
2016009	3 5 3	11	47,987,834	22672	1,040	37086	346	 	 	2016-01-09
2016008	5 8 3	16	49,908,044	12929	1,040	 	 	33382	173	2016-01-08
2016007	9 5 2	16	48,777,614	16658	1,040	 	 	31538	173	2016-01-07
2016006	7 0 9	16	47,772,632	13827	1,040	 	 	30942	173	2016-01-06
2016005	5 8 1	14	48,984,378	19899	1,040	 	 	35532	173	2016-01-05
2016004	6 7 1	14	48,191,528	15721	1,040	 	 	37166	173	2016-01-04
2016003	1 5 9	15	45,537,166	23042	1,040	 	 	39101	173	2016-01-03
2016002	2 7 3	12	43,688,822	15572	1,040	 	 	35648	173	2016-01-02
2016001	8 7 9	24	43,865,824	18635	1,040	 	 	42592	173	2016-01-01
2015358	2 6 1	9	46,563,182	13860	1,040	 	 	38408	173	2015-12-31
2015357	2 5 8	15	45,299,380	40827	1,040	 	 	67013	173	2015-12-30
2015356	4 7 5	16	44,433,252	21599	1,040	 	 	43304	173	2015-12-29
2015355	3 4 4	11	44,047,018	8766	1,040	15376	346	 	 	2015-12-28
2015354	3 5 6	14	44,336,206	14892	1,040	 	 	28011	173	2015-12-27
2015353	3 9 1	13	42,807,364	6564	1,040	 	 	21460	173	2015-12-26
2015352	4 3 8	15	45,464,852	34461	1,040	 	 	63091	173	2015-12-25
2015351	9 9 3	21	45,962,298	9540	1,040	10485	346	 	 	2015-12-24
2015350	4 6 1	11	45,834,296	22021	1,040	 	 	38346	173	2015-12-23
2015349	6 8 0	14	43,644,926	11503	1,040	 	 	40361	173	2015-12-22
2015348	9 9 7	25	43,777,770	11925	1,040	10510	346	 	 	2015-12-21
2015347	2 3 2	7	43,853,762	9661	1,040	9086	346	 	 	2015-12-20
2015346	2 2 9	13	43,449,782	24335	1,040	20538	346	 	 	2015-12-19
2015345	6 1 2	9	44,554,850	9303	1,040	 	 	23501	160	2015-12-18
2015344	1 3 4	8	43,772,512	11841	1,040	 	 	26431	160	2015-12-17
2015343	6 5 5	16	43,287,902	7939	1,040	13161	346	 	 	2015-12-16
2015342	6 4 2	12	43,749,134	6480	1,040	 	 	17593	173	2015-12-15
2015341	0 7 0	7	44,610,892	11206	1,040	13583	320	 	 	2015-12-14
2015340	0 7 9	16	44,081,812	8371	1,040	 	 	27179	173	2015-12-13
2015339	0 1 4	5	44,451,060	8957	1,040	 	 	24614	173	2015-12-12
2015338	2 5 4	11	47,244,176	10127	1,040	 	 	35764	173	2015-12-11
2015337	6 2 4	12	45,236,930	17606	1,040	 	 	32725	173	2015-12-10
2015336	3 6 9	18	42,713,964	16796	1,040	 	 	22274	173	2015-12-09
2015335	9 9 6	24	45,751,280	11563	1,040	11961	346	 	 	2015-12-08
2015334	2 6 1	9	43,890,522	16480	1,040	 	 	39259	173	2015-12-07
2015333	9 8 0	17	42,639,658	6927	1,040	 	 	27474	173	2015-12-06
2015332	4 3 4	11	40,696,394	10616	1,040	13137	346	 	 	2015-12-05
2015331	0 7 0	7	45,123,492	8522	1,040	10783	346	 	 	2015-12-04
2015330	3 6 9	18	44,788,154	30070	1,040	 	 	31827	173	2015-12-03
2015329	4 5 1	10	43,400,862	24728	1,040	 	 	41704	173	2015-12-02
2015328	3 7 3	13	43,326,326	18025	1,040	16766	346	 	 	2015-12-01
2015327	8 1 9	18	43,118,674	16547	1,040	 	 	36166	173	2015-11-30
2015326	8 1 8	17	42,586,598	22420	1,040	16467	346	 	 	2015-11-29
2015325	6 0 7	13	42,015,548	9488	1,040	 	 	16334	173	2015-11-28
2015324	6 9 8	23	43,542,386	15093	1,040	 	 	23893	173	2015-11-27
2015323	7 6 4	17	41,872,130	14154	1,040	 	 	47576	173	2015-11-26
2015322	9 3 9	21	42,479,956	20179	1,040	19472	346	 	 	2015-11-25
2015321	2 8 6	16	41,386,776	7548	1,040	 	 	17335	173	2015-11-24
2015320	7 8 5	20	40,463,172	39782	1,040	 	 	47019	173	2015-11-23
2015319	8 6 0	14	37,465,264	7756	1,040	 	 	17847	173	2015-11-22
2015318	1 1 1	3	42,248,074	52650	1,040	 	 	 	 	2015-11-21
2015317	6 2 8	16	42,083,218	13731	1,040	 	 	36194	173	2015-11-20
2015316	8 6 9	23	41,492,600	7951	1,040	 	 	22438	173	2015-11-19
2015315	4 0 3	7	40,068,740	15080	1,040	 	 	26815	160	2015-11-18
2015314	0 1 0	1	41,231,628	11231	1,040	8372	346	 	 	2015-11-17
2015313	0 0 8	8	43,225,400	11759	1,040	13502	346	 	 	2015-11-16
2015312	3 1 8	12	40,720,532	17777	1,040	 	 	33045	173	2015-11-15
2015311	6 5 6	17	40,606,758	13571	1,040	27542	346	 	 	2015-11-14
2015310	5 1 6	12	40,497,162	42637	1,040	 	 	41192	173	2015-11-13
2015309	8 9 9	26	42,940,324	14825	1,040	23491	346	 	 	2015-11-12
2015308	8 4 9	21	41,974,294	17818	1,040	 	 	25361	173	2015-11-11
2015307	4 7 3	14	42,115,324	14812	1,040	 	 	30576	173	2015-11-10
2015306	3 9 2	14	42,142,750	12126	1,040	 	 	31314	173	2015-11-09
2015305	6 0 2	8	40,662,198	13093	1,040	 	 	27290	173	2015-11-08
2015304	7 5 1	13	39,224,074	10083	1,040	 	 	21302	173	2015-11-07
2015303	4 7 5	16	39,789,950	12240	1,040	 	 	33100	173	2015-11-06
2015302	1 2 0	3	41,194,900	16785	1,040	 	 	21438	173	2015-11-05
2015301	2 7 1	10	40,671,034	9622	1,040	 	 	31985	160	2015-11-04
2015300	2 5 6	13	41,384,776	10411	1,040	 	 	21662	160	2015-11-03
2015299	6 5 7	18	39,007,656	17242	1,040	 	 	34752	173	2015-11-02
2015298	2 3 6	11	36,611,276	11020	1,040	 	 	21881	173	2015-11-01
2015297	8 8 8	24	37,768,590	55683	1,040	 	 	 	 	2015-10-31
2015296	3 6 1	10	37,964,936	28923	1,040	 	 	40929	173	2015-10-30
2015295	2 3 2	7	40,503,892	12569	1,040	12003	346	 	 	2015-10-29
2015294	6 2 8	16	39,526,522	15924	1,040	 	 	36930	173	2015-10-28
2015293	9 2 0	11	38,060,584	9373	1,040	 	 	19866	173	2015-10-27
2015292	1 0 0	1	39,126,278	12124	1,040	11012	346	 	 	2015-10-26
2015291	8 9 6	23	39,605,154	8233	1,040	 	 	17467	173	2015-10-25
2015290	7 9 5	21	37,481,622	4902	1,040	 	 	18076	173	2015-10-24
2015289	6 9 6	21	35,327,260	14162	1,040	15387	346	 	 	2015-10-23
2015288	9 9 9	27	39,161,456	62659	1,040	 	 	 	 	2015-10-22
2015287	9 7 7	23	38,470,446	6963	1,040	8447	346	 	 	2015-10-21
2015286	0 2 0	2	41,554,566	10420	1,040	9909	346	 	 	2015-10-20
2015285	5 0 8	13	40,735,206	10481	1,040	 	 	28512	173	2015-10-19
2015284	5 7 7	19	41,237,302	21128	1,040	18098	346	 	 	2015-10-18
2015283	9 1 5	15	38,998,182	17632	1,040	 	 	39622	173	2015-10-17
2015282	8 6 4	18	42,319,938	9288	1,040	 	 	22307	173	2015-10-16
2015281	1 4 4	9	42,203,388	15876	1,040	12990	320	 	 	2015-10-15
2015280	9 8 1	18	40,630,616	18722	1,040	 	 	39365	160	2015-10-14
2015279	6 1 2	9	40,447,452	18992	1,040	 	 	34444	173	2015-10-13
2015278	8 4 5	17	39,113,234	18595	1,040	 	 	36669	173	2015-10-12
2015277	7 0 6	13	36,747,736	15922	1,040	 	 	33785	173	2015-10-11
2015276	0 1 1	2	39,396,272	7576	1,040	15318	346	 	 	2015-10-10
2015275	4 4 6	14	39,364,824	30119	1,040	22863	346	 	 	2015-10-09
2015274	7 5 5	17	39,370,758	8259	1,040	12095	320	 	 	2015-10-08
2015273	7 9 0	16	37,128,254	6137	1,040	 	 	19334	173	2015-10-07
2015272	8 2 8	18	36,601,086	14158	1,040	11444	346	 	 	2015-10-06
2015271	1 9 1	11	35,628,928	11607	1,040	14000	346	 	 	2015-10-05
2015270	7 0 5	12	33,704,850	6553	1,040	 	 	14038	173	2015-10-04
2015269	7 7 7	21	35,818,814	29198	1,040	 	 	 	 	2015-10-03
2015268	3 3 4	10	35,065,160	15739	1,040	13402	346	 	 	2015-10-02
2015267	7 8 7	22	35,783,980	11312	1,040	14686	346	 	 	2015-10-01
2015266	7 5 2	14	37,811,648	13133	1,040	 	 	43899	173	2015-09-30
2015265	0 1 9	10	39,797,650	8125	1,040	 	 	20099	173	2015-09-29
2015264	9 1 4	14	38,594,902	15338	1,040	 	 	43567	173	2015-09-28
2015263	0 8 2	10	37,072,648	4701	1,040	 	 	15069	173	2015-09-27
2015262	9 6 3	18	37,092,884	10486	1,040	 	 	36567	173	2015-09-26
2015261	3 2 0	5	38,931,124	16085	1,040	 	 	35956	173	2015-09-25
2015260	1 1 8	10	38,798,366	16693	1,040	12111	346	 	 	2015-09-24
2015259	0 6 4	10	36,397,952	13057	1,040	 	 	44310	173	2015-09-23
2015258	5 5 5	15	40,036,868	43306	1,040	 	 	 	 	2015-09-22
2015257	8 8 9	25	40,355,100	9575	1,040	10133	346	 	 	2015-09-21
2015256	7 2 2	11	41,896,472	26920	1,040	29524	346	 	 	2015-09-20
2015255	8 3 5	16	40,823,298	22244	1,040	 	 	37666	173	2015-09-19
2015254	1 7 8	16	41,497,734	19436	1,040	 	 	49002	173	2015-09-18
2015253	5 1 4	10	40,164,614	14150	1,040	 	 	32213	173	2015-09-17
2015252	9 6 7	22	39,862,426	8158	1,040	 	 	26182	173	2015-09-16
2015251	6 6 8	20	39,872,536	19952	1,040	15263	346	 	 	2015-09-15
2015250	8 7 3	18	38,831,752	14201	1,040	 	 	41634	173	2015-09-14
2015249	3 1 9	13	37,503,562	14313	1,040	 	 	27516	173	2015-09-13
2015248	9 9 5	23	37,514,914	5410	1,040	7284	346	 	 	2015-09-12
2015247	4 9 8	21	39,228,826	5997	1,040	 	 	12980	173	2015-09-11
2015246	3 1 3	7	38,717,948	21345	1,040	14534	320	 	 	2015-09-10
2015245	8 3 1	12	38,311,842	7765	1,040	 	 	23429	173	2015-09-09
2015244	8 8 7	23	38,902,744	7647	1,040	11628	320	 	 	2015-09-08
2015243	8 9 9	26	39,817,802	12027	1,040	10726	346	 	 	2015-09-07
2015242	7 6 4	17	38,918,980	13984	1,040	 	 	56546	173	2015-09-06
2015241	9 5 7	21	38,474,482	10405	1,040	 	 	31100	173	2015-09-05
2015240	4 6 2	12	37,060,802	6714	1,040	 	 	12456	173	2015-09-04
2015239	8 9 9	26	37,152,328	11259	1,040	11470	346	 	 	2015-09-03
2015238	2 6 7	15	40,235,620	15877	1,040	 	 	43915	173	2015-09-02
2015237	1 0 7	8	40,858,232	4789	1,040	 	 	10540	173	2015-09-01
2015236	2 6 4	12	41,412,958	13014	1,040	 	 	37877	173	2015-08-31
2015235	1 0 7	8	39,725,992	25486	1,040	 	 	34038	173	2015-08-30
2015234	4 5 4	13	39,664,582	15610	1,040	21603	346	 	 	2015-08-29
2015233	4 3 2	9	41,818,238	9957	1,040	 	 	17240	173	2015-08-28
2015232	8 1 1	10	42,000,674	19180	1,040	20390	346	 	 	2015-08-27
2015231	6 8 3	17	40,225,730	16935	1,040	 	 	55903	173	2015-08-26
2015230	9 5 2	16	40,675,500	17344	1,040	 	 	20259	173	2015-08-25
2015229	6 7 1	14	38,858,320	13652	1,040	 	 	26937	173	2015-08-24
2015228	2 9 0	11	38,766,562	7001	1,040	 	 	24311	173	2015-08-23
2015227	1 8 7	16	37,980,920	11118	1,040	 	 	35571	173	2015-08-22
2015226	1 4 5	10	38,123,368	18897	1,040	 	 	30575	173	2015-08-21
2015225	2 3 4	9	38,235,222	14232	1,040	 	 	30978	173	2015-08-20
2015224	8 1 0	9	39,203,270	4184	1,040	 	 	8397	173	2015-08-19
2015223	8 0 1	9	38,933,452	18644	1,040	 	 	27721	173	2015-08-18
2015222	5 5 0	10	39,541,912	11755	1,040	12064	346	 	 	2015-08-17
2015221	0 6 5	11	38,848,960	8049	1,040	 	 	17981	173	2015-08-16
2015220	8 8 4	20	38,938,746	24311	1,040	23915	346	 	 	2015-08-15
2015219	5 6 6	17	40,264,250	16825	1,040	17202	346	 	 	2015-08-14
2015218	1 9 9	19	41,958,804	15168	1,040	20381	346	 	 	2015-08-13
2015217	3 6 5	14	41,452,752	15838	1,040	 	 	19149	173	2015-08-12
2015216	0 5 3	8	41,335,050	8276	1,040	 	 	22332	173	2015-08-11
2015215	2 1 6	9	41,635,850	11512	1,040	 	 	19957	173	2015-08-10
2015214	2 4 1	7	39,787,160	6733	1,040	 	 	22573	173	2015-08-09
2015213	2 0 5	7	37,918,860	8027	1,040	 	 	14705	173	2015-08-08
2015212	8 9 6	23	41,470,846	9392	1,040	 	 	23325	160	2015-08-07
2015211	7 0 1	8	41,348,946	11499	1,040	 	 	20674	160	2015-08-06
2015210	5 0 8	13	40,591,138	13451	1,040	 	 	19828	160	2015-08-05
2015209	5 4 7	16	40,101,322	17730	1,040	 	 	42859	173	2015-08-04
2015208	2 5 3	10	38,772,010	15262	1,040	 	 	36302	173	2015-08-03
2015207	6 3 5	14	36,854,306	13560	1,040	 	 	39623	173	2015-08-02
2015206	0 9 0	9	38,250,106	12869	1,040	10435	346	 	 	2015-08-01
2015205	3 1 3	7	39,234,080	41460	1,040	26421	346	 	 	2015-07-31
2015204	6 4 4	14	38,779,616	11477	1,040	14633	346	 	 	2015-07-30
2015203	9 8 8	25	39,050,130	8477	1,040	10652	346	 	 	2015-07-29
2015202	9 2 5	16	39,911,602	11790	1,040	 	 	28114	173	2015-07-28
2015201	9 0 5	14	40,083,530	33001	1,040	 	 	36451	173	2015-07-27
2015200	5 5 3	13	40,117,832	11051	1,040	12152	346	 	 	2015-07-26
2015199	1 3 1	5	39,499,948	10683	1,040	11796	346	 	 	2015-07-25
2015198	5 7 7	19	44,061,534	12869	1,040	20165	346	 	 	2015-07-24
2015197	5 8 0	13	43,463,464	21862	1,040	 	 	46040	173	2015-07-23
2015196	8 1 3	12	42,256,774	18646	1,040	 	 	25481	173	2015-07-22
2015195	7 8 1	16	42,762,840	11414	1,040	 	 	46431	173	2015-07-21
2015194	6 5 1	12	41,961,698	14344	1,040	 	 	33664	173	2015-07-20
2015193	4 1 6	11	41,066,152	15057	1,040	 	 	25278	173	2015-07-19
2015192	7 7 4	18	41,780,612	12855	1,040	13169	346	 	 	2015-07-18
2015191	7 1 3	11	41,455,152	41503	1,040	 	 	47425	173	2015-07-17
2015190	4 0 8	12	40,426,190	13342	1,040	 	 	19859	173	2015-07-16
2015189	2 2 4	8	40,316,110	12438	1,040	11902	346	 	 	2015-07-15
2015188	6 6 3	15	39,425,744	11463	1,040	10536	346	 	 	2015-07-14
2015187	8 7 8	23	41,271,792	6928	1,040	9164	346	 	 	2015-07-13
2015186	5 1 9	15	41,437,496	28439	1,040	 	 	38963	173	2015-07-12
2015185	8 7 0	15	39,022,590	16425	1,040	 	 	28272	173	2015-07-11
2015184	1 1 9	11	44,341,510	15318	1,040	19441	346	 	 	2015-07-10
2015183	7 3 1	11	44,581,994	9699	1,040	 	 	25236	173	2015-07-09
2015182	4 1 7	12	42,187,610	23508	1,040	 	 	39595	173	2015-07-08
2015181	2 8 1	11	43,366,950	8705	1,040	 	 	25146	173	2015-07-07
2015180	7 0 2	9	42,045,786	18501	1,040	 	 	36454	173	2015-07-06
2015179	3 8 1	12	40,504,808	20941	1,040	 	 	50375	173	2015-07-05
2015178	1 4 1	6	40,267,172	6860	1,040	10389	346	 	 	2015-07-04
2015177	6 0 5	11	42,143,130	14764	1,040	 	 	29757	173	2015-07-03
2015176	7 7 3	17	42,702,346	24436	1,040	35357	346	 	 	2015-07-02
2015175	7 4 3	14	41,414,308	20450	1,040	 	 	51690	160	2015-07-01
2015174	5 0 3	8	41,829,996	16659	1,040	 	 	31529	173	2015-06-30
2015173	4 9 8	21	41,619,678	28655	1,040	 	 	37018	160	2015-06-29
2015172	8 6 4	18	41,154,850	13793	1,040	 	 	40738	173	2015-06-28
2015171	6 7 2	15	39,363,482	17085	1,040	 	 	41130	173	2015-06-27
2015170	3 1 3	7	41,814,534	10082	1,040	9982	346	 	 	2015-06-26
2015169	5 1 1	7	43,280,382	10020	1,040	10879	346	 	 	2015-06-25
2015168	3 0 6	9	42,316,082	15443	1,040	 	 	24389	173	2015-06-24
2015167	6 0 1	7	41,533,716	15072	1,040	 	 	30040	173	2015-06-23
2015166	1 8 9	18	38,306,072	16104	1,040	 	 	31161	173	2015-06-22
2015165	5 6 7	18	38,986,494	32751	1,040	 	 	40697	173	2015-06-21
2015164	1 3 3	7	36,666,482	8473	1,040	8532	346	 	 	2015-06-20
2015163	0 3 0	3	44,666,130	13827	1,040	15724	346	 	 	2015-06-19
2015162	0 3 9	12	44,439,488	12067	1,040	 	 	26556	173	2015-06-18
2015161	8 2 3	13	43,753,284	17687	1,040	 	 	43501	173	2015-06-17
2015160	2 9 7	18	43,450,898	10925	1,040	 	 	30112	173	2015-06-16
2015159	8 4 7	19	42,502,270	9332	1,040	 	 	36111	173	2015-06-15
2015158	0 3 7	10	38,333,490	9115	1,040	 	 	27057	173	2015-06-14
2015157	2 2 2	6	41,704,158	53363	1,040	 	 	 	 	2015-06-13
2015156	8 2 7	17	43,228,942	13544	1,040	 	 	33525	173	2015-06-12
2015155	1 8 8	17	42,453,962	14676	1,040	13800	346	 	 	2015-06-11
2015154	4 1 1	6	43,519,092	7298	1,040	11098	346	 	 	2015-06-10
2015153	4 5 1	10	43,463,508	9488	1,040	 	 	31105	173	2015-06-09
2015152	6 6 0	12	43,727,024	21693	1,040	14958	346	 	 	2015-06-08
2015151	4 3 0	7	43,189,930	7936	1,040	 	 	23760	173	2015-06-07
2015150	2 7 5	14	40,212,600	31616	1,040	 	 	40490	173	2015-06-06
2015149	0 2 2	4	42,845,120	8047	1,040	8520	346	 	 	2015-06-05
2015148	7 5 0	12	43,834,610	17445	1,040	 	 	44331	173	2015-06-04
