2014017	092	057	0	4	1	4	1	5	4	7	5	3	0	19	1	5	8	9	4	2	33	3	35	4	1	8	2	5	5	23	10	9	9	61	2	4	1	3	23	7	5	6	12
2014018	371	474	1	5	2	5	4	1	5	7	6	4	1	20	2	6	4	10	5	3	34	4	36	5	2	9	3	1	6	7	11	10	10	62	3	5	4	4	24	1	6	7	15
2014019	598	610	0	1	3	6	1	2	6	1	7	5	2	21	3	7	1	11	6	4	35	5	37	1	3	10	4	2	7	1	12	11	0	63	4	6	1	5	25	2	7	8	7
2014020	527	087	0	1	4	7	2	3	1	7	8	6	0	22	4	8	2	12	1	5	36	6	38	1	4	11	5	3	8	2	8	12	1	64	5	7	2	6	26	7	8	9	15
2014021	985	875	1	2	5	8	3	5	2	7	8	7	1	23	5	9	3	13	2	6	8	7	39	2	5	12	6	4	9	7	1	13	2	65	6	8	3	5	27	1	9	10	20
2014022	391	969	2	3	6	9	4	1	6	1	1	9	2	24	6	10	4	14	3	7	1	9	40	3	6	13	7	5	6	1	2	14	3	66	7	9	4	1	28	2	10	9	24
2014023	879	303	0	4	7	3	5	2	1	2	2	1	3	25	7	3	5	15	4	8	2	1	0	4	7	14	8	6	1	2	3	15	4	67	8	3	5	2	29	3	11	1	6
2014024	883	344	1	5	8	3	4	3	2	3	3	2	4	26	8	3	6	16	5	9	3	2	1	5	8	15	4	7	2	3	4	16	5	68	9	1	4	3	30	4	12	2	11
2014025	458	683	2	6	9	3	1	4	6	4	8	3	5	27	9	1	7	17	6	10	4	3	2	6	9	16	1	8	3	4	8	17	6	69	10	3	1	4	31	5	13	3	17
2014026	662	300	0	7	10	3	2	5	1	5	1	4	6	28	10	3	8	18	1	11	5	4	0	7	10	17	2	9	4	5	1	18	0	70	11	1	2	5	32	6	14	4	3
2014027	352	774	1	8	11	1	4	6	2	7	2	5	7	29	11	1	9	19	2	7	6	5	1	8	11	18	3	10	5	7	2	19	1	71	12	2	4	6	33	7	15	5	18
2014028	198	805	0	9	12	2	1	5	3	1	8	6	8	30	12	2	10	20	3	1	8	6	0	9	12	19	4	11	6	1	3	20	2	72	13	3	1	5	34	8	16	6	13
2014029	744	618	1	1	13	3	2	1	6	2	8	7	9	31	13	3	11	21	6	2	1	7	1	1	13	20	5	12	7	2	4	21	3	73	14	4	2	1	35	9	8	7	15
2014030	021	488	2	1	14	4	4	2	1	3	8	8	10	32	14	4	4	22	1	3	2	8	2	1	14	21	6	13	8	3	8	22	4	74	15	5	3	2	36	10	8	8	20
2014031	842	204	0	2	2	5	4	3	2	4	1	9	11	33	2	5	1	23	2	4	3	9	0	2	15	22	7	14	9	4	1	23	5	75	16	6	4	3	37	11	1	9	6
2014032	732	256	1	3	2	6	1	5	6	5	2	10	12	34	2	6	2	24	3	5	4	10	1	3	16	23	8	5	10	5	2	24	6	76	17	7	1	4	6	12	2	10	13
2014033	452	444	2	4	1	7	4	1	1	6	3	11	13	35	1	7	4	25	4	6	5	11	2	4	17	24	4	1	11	6	3	25	7	77	18	8	4	5	1	13	3	11	12
2014034	657	335	3	5	2	3	1	5	2	7	4	12	14	36	2	3	1	26	5	7	6	12	3	5	18	3	1	2	12	7	4	26	8	78	19	9	1	5	2	14	4	12	11
2014035	303	723	4	6	2	3	2	1	3	7	5	13	15	37	3	1	2	27	6	7	7	13	4	6	2	1	2	3	13	8	5	27	9	79	20	3	2	1	3	15	5	13	12
2014036	667	630	0	7	1	3	3	2	6	1	6	14	16	38	4	2	3	28	6	1	8	14	5	7	1	3	3	4	14	9	6	28	0	80	21	1	3	2	4	16	6	14	9
2014037	205	809	0	8	2	1	4	3	1	2	8	9	17	39	5	3	4	29	1	2	8	15	0	8	2	1	4	5	15	10	7	29	1	81	22	2	4	3	5	17	7	9	17
2014038	765	004	0	9	3	2	4	4	2	3	1	1	0	40	6	4	5	30	2	3	1	16	0	9	3	2	5	6	16	11	8	30	2	82	23	3	4	4	6	18	8	1	4
2014039	323	478	1	10	4	3	4	5	3	7	8	2	1	41	7	5	4	31	3	4	2	17	1	10	4	3	6	7	17	7	9	31	3	83	24	4	1	5	7	19	8	2	19
2014040	847	068	0	11	5	4	1	6	6	1	8	3	0	42	8	6	1	32	4	5	3	18	2	11	5	4	7	8	6	1	10	32	4	84	25	5	2	6	8	20	8	3	14
2014041	898	702	0	12	2	5	2	7	1	7	1	4	1	43	9	7	2	33	5	7	4	19	0	12	6	5	8	9	1	2	11	33	5	85	2	6	3	7	9	21	1	4	9
2014042	731	156	1	1	1	6	3	5	6	1	2	5	2	1	10	8	3	34	6	1	5	20	1	13	7	6	9	5	2	3	12	34	6	86	1	7	4	8	6	22	2	5	12
2014043	724	854	2	1	2	7	4	5	1	2	8	6	3	1	11	9	4	35	7	2	8	21	2	14	8	7	10	5	3	4	13	35	7	87	2	8	4	9	1	23	3	6	17
2014044	388	585	3	2	3	8	1	5	2	3	8	7	4	2	12	10	5	5	8	3	1	22	3	15	9	8	11	1	4	5	8	36	8	88	3	9	1	5	2	24	4	7	18
2014045	570	236	4	3	2	3	2	1	6	4	1	8	5	3	2	11	6	1	9	4	2	23	4	16	10	3	12	2	5	6	1	37	9	89	4	10	2	1	6	25	5	8	11
2014046	967	248	5	4	2	1	4	2	1	5	8	9	6	4	2	12	7	2	10	5	3	24	5	17	11	1	4	3	6	7	2	38	10	90	5	11	3	2	1	26	8	9	14
2014047	077	903	0	5	1	3	1	3	2	6	1	9	7	5	1	13	8	3	11	6	4	9	0	18	12	2	1	4	7	8	3	39	11	91	6	3	4	3	2	27	1	10	12
2014048	807	214	1	1	2	1	4	4	3	7	2	1	8	6	2	14	9	4	12	7	5	1	1	1	13	3	2	5	8	9	4	40	12	92	7	1	4	4	3	28	2	11	7
2014049	552	392	2	1	2	3	1	5	4	8	3	9	9	7	1	3	10	5	13	8	6	2	2	1	14	4	3	6	9	10	5	9	13	93	2	2	1	5	4	29	3	12	14
2014050	237	757	3	2	1	1	2	5	5	7	4	1	10	8	2	1	11	6	14	7	7	3	3	2	15	5	4	5	10	11	6	1	14	94	1	3	2	6	5	7	4	13	19
2014051	107	310	0	1	2	3	3	1	6	1	5	2	11	9	3	3	12	7	15	1	8	4	4	1	16	6	5	1	11	12	7	2	0	95	2	4	3	7	6	1	5	14	4
2014052	036	793	1	1	3	3	4	2	7	7	6	9	12	10	4	1	13	8	16	7	9	5	5	1	17	7	6	2	12	13	8	9	1	96	3	3	4	8	7	2	6	15	19
2014053	086	700	0	2	4	1	5	3	8	7	7	1	13	11	5	2	14	9	17	7	10	6	0	2	18	8	7	3	13	14	9	1	0	97	4	1	5	9	8	3	7	16	7
2014054	191	257	1	3	2	2	6	5	9	7	8	2	14	12	2	3	15	10	18	1	11	7	1	3	19	9	8	5	14	15	10	2	1	98	5	2	6	10	9	7	8	17	14
2014055	471	761	2	1	1	3	7	1	6	7	9	3	15	13	1	4	16	11	19	7	12	8	2	4	20	10	9	1	6	16	11	3	2	1	6	3	7	11	10	1	9	18	14
2014056	168	386	3	1	2	3	8	2	6	1	8	4	16	14	2	3	17	12	20	1	13	9	3	5	21	11	10	2	1	17	8	4	3	1	7	4	8	12	6	2	10	19	17
2014057	805	502	0	2	2	1	9	5	1	2	1	5	17	15	3	1	18	5	21	2	14	10	0	6	22	12	11	3	2	18	1	5	4	2	2	5	9	13	1	3	11	20	7
2014058	058	210	0	1	2	2	10	1	2	3	2	6	18	16	2	2	19	1	22	3	15	11	1	1	23	13	12	4	3	19	2	6	0	3	1	6	10	14	2	4	12	21	3
2014059	696	871	1	1	1	3	11	2	3	7	8	7	19	17	1	3	20	2	23	4	8	12	2	1	24	14	13	5	4	7	3	7	1	1	2	7	11	15	3	5	13	22	16
2014060	162	977	2	1	2	4	12	3	4	7	1	9	20	18	2	4	21	3	24	5	1	9	3	2	25	15	14	6	5	7	4	8	2	1	3	8	12	16	4	7	14	23	23
2014061	825	819	3	1	3	5	13	4	5	1	8	9	21	19	3	5	22	4	25	6	8	1	4	1	26	16	15	7	6	1	5	9	3	2	4	9	13	17	5	1	15	9	18
2014062	193	300	0	1	4	3	14	5	6	2	1	1	22	20	4	3	23	5	26	7	1	2	0	1	27	17	16	8	7	2	6	10	0	3	5	10	14	18	6	2	16	1	3
2014063	679	742	1	2	2	1	4	6	7	7	2	2	23	21	5	1	24	6	27	7	2	3	1	2	28	18	4	9	8	3	7	11	1	4	2	11	15	19	7	3	17	2	13
2014064	268	361	2	1	1	3	1	7	6	1	3	3	24	22	6	3	25	7	28	1	3	4	2	3	29	19	1	10	6	4	8	12	2	1	1	12	16	20	8	4	18	3	10
2014065	114	208	0	1	2	1	2	8	1	2	8	4	25	23	2	1	26	8	29	2	4	5	0	4	30	20	2	11	1	5	9	13	3	1	2	13	17	21	9	5	8	4	10
2014066	469	693	1	2	1	3	3	9	6	3	1	9	26	24	1	2	27	9	6	3	5	6	1	5	31	21	3	12	2	6	10	9	4	2	3	3	18	22	10	6	1	5	18
2014067	503	072	0	3	2	1	4	10	1	7	2	1	0	25	2	3	28	10	1	4	6	7	2	6	32	22	4	13	3	7	11	1	5	3	2	1	19	23	11	7	2	6	9
2014068	479	968	1	4	1	2	5	11	6	1	8	9	1	26	3	4	29	11	2	5	7	9	3	7	33	23	5	14	6	1	12	2	6	4	1	2	20	24	12	8	8	7	23
2014069	649	652	2	5	2	3	6	5	6	2	1	1	2	27	4	5	30	12	6	6	8	1	4	8	34	24	6	5	1	2	13	3	7	5	2	3	21	25	13	9	1	8	13
2014070	673	911	3	1	1	4	7	1	1	3	2	9	3	28	5	6	31	13	1	7	9	9	5	1	35	25	7	1	2	3	14	4	8	1	1	4	22	26	14	10	2	9	11
2014071	642	537	4	1	2	3	8	5	2	7	3	1	4	29	6	7	32	5	2	8	10	1	6	1	36	3	8	2	3	4	15	5	9	1	2	5	23	27	15	7	3	10	15
2014072	494	662	5	2	2	1	9	1	6	1	4	2	5	30	7	8	33	1	6	9	11	2	7	2	37	1	9	3	6	5	16	6	10	2	2	6	24	28	16	1	4	11	14
2014073	135	036	0	3	1	3	10	2	6	2	5	3	0	31	8	9	34	2	1	10	12	3	8	3	38	3	10	4	1	6	17	7	11	3	1	7	25	29	6	2	5	12	9
2014074	465	921	1	1	2	1	11	3	1	3	6	9	1	32	9	10	35	3	2	11	13	9	9	4	2	1	11	5	2	7	18	8	12	1	2	8	26	30	1	3	6	13	12
2014075	724	146	2	1	1	2	4	4	6	4	7	1	2	1	10	11	36	4	3	12	14	1	10	5	1	2	4	6	3	8	19	9	13	1	3	9	27	31	6	4	7	14	11
2014076	958	559	3	1	2	3	1	5	1	5	8	9	3	1	11	12	37	5	4	13	15	2	11	6	2	3	1	5	4	9	20	10	14	2	4	10	28	32	1	5	8	9	19
2014077	666	712	4	1	2	4	2	1	2	7	9	1	4	2	12	13	38	1	5	7	16	3	12	1	3	4	2	1	5	10	21	11	15	3	2	11	29	33	2	6	9	1	10
2014078	090	630	0	1	1	3	3	2	6	1	10	2	5	3	13	14	39	2	6	1	17	4	13	1	4	3	3	2	6	11	22	12	0	4	1	12	30	34	3	7	10	2	9
2014079	534	206	0	2	2	1	4	3	6	2	11	3	6	4	2	15	40	3	1	2	18	5	0	2	5	1	4	3	7	12	23	13	1	5	2	13	31	35	6	8	11	3	8
2014080	763	670	0	3	1	2	5	4	6	7	12	4	7	5	1	16	41	4	6	3	19	6	1	3	6	2	5	4	8	7	24	14	0	6	3	14	32	36	1	9	12	4	13
2014081	703	544	1	4	2	3	4	5	1	1	13	5	8	6	2	17	42	5	1	4	20	7	2	4	7	3	4	5	9	1	25	15	1	7	4	15	4	37	2	10	13	5	13
2014082	132	934	2	5	3	3	4	1	2	2	14	9	9	7	3	18	43	1	2	5	21	9	3	5	8	3	1	6	10	2	26	16	2	8	5	16	4	38	3	11	14	6	16
2014083	713	521	3	1	2	1	1	5	3	3	15	1	10	8	4	19	44	5	3	6	22	1	4	6	2	1	2	7	11	3	27	17	3	1	6	17	1	39	4	12	15	7	8
2014084	461	558	4	1	1	2	2	5	4	4	8	2	11	9	5	20	45	5	4	7	23	2	5	7	1	2	3	5	12	4	28	18	4	1	7	18	2	40	5	13	8	8	18
2014085	075	623	5	2	2	3	3	1	6	5	1	3	12	10	6	21	46	1	6	8	24	3	6	8	2	3	4	1	13	5	29	19	5	2	8	3	3	41	6	14	1	9	11
2014086	917	056	0	3	1	1	4	5	6	6	2	4	0	11	7	22	47	2	1	9	25	4	7	9	1	4	5	5	14	6	30	20	6	3	9	1	4	42	6	15	2	10	11
2014087	441	030	0	4	2	3	5	1	1	7	3	5	0	12	8	23	48	3	2	10	26	5	8	10	2	3	6	1	15	7	31	21	0	4	10	2	5	43	1	16	3	11	3
2014088	169	404	0	5	3	1	4	2	2	8	4	6	1	13	9	24	4	4	3	11	27	6	0	11	3	1	7	2	16	8	32	22	1	5	11	3	4	44	2	17	4	12	8
2014089	840	506	0	6	4	2	1	5	6	9	5	7	2	14	10	25	1	5	4	12	28	7	0	12	4	2	8	3	17	9	33	23	2	6	12	4	1	45	6	18	5	13	11
2014090	828	482	1	7	2	3	4	1	1	10	8	8	3	15	11	26	4	1	5	13	29	8	1	13	5	3	9	4	18	10	8	24	3	7	2	5	2	46	1	19	6	14	14
2014091	251	495	2	8	1	4	4	5	2	11	1	9	4	16	12	27	4	2	6	14	30	9	2	14	6	4	10	5	19	11	1	9	4	8	1	6	3	5	2	20	7	15	18
2014092	175	303	0	9	2	3	1	1	3	12	2	1	5	17	13	3	1	3	7	15	31	10	0	15	7	5	11	6	20	12	2	1	5	9	2	3	4	1	3	21	8	16	6
2014093	969	998	1	10	3	1	2	2	4	13	8	9	6	18	14	1	2	4	8	16	32	9	1	16	8	6	12	7	21	13	3	9	6	10	3	1	5	2	4	22	8	17	26
2014094	938	285	2	11	2	2	3	5	5	14	8	1	7	19	2	2	3	5	9	17	33	1	2	17	9	7	13	8	22	14	8	1	7	11	4	2	6	5	5	23	1	18	15
2014095	910	553	3	12	1	3	4	5	6	15	1	2	8	20	1	3	4	5	10	18	34	2	3	18	10	8	14	5	23	15	1	2	8	12	5	3	7	1	6	24	2	19	13
2014096	827	738	4	13	2	3	5	1	7	7	8	3	9	21	2	4	5	1	11	7	35	3	4	19	11	3	15	1	24	16	2	3	9	13	6	1	8	2	7	25	8	20	18
2014097	097	389	5	14	3	3	6	2	8	1	8	9	10	22	3	3	6	2	12	1	36	4	5	20	12	1	16	2	25	17	8	4	10	14	7	2	9	3	8	26	1	9	20
2014098	245	548	6	15	4	1	4	5	9	2	8	1	11	23	4	1	7	5	13	2	37	5	6	21	13	2	4	3	26	18	1	5	11	15	8	3	10	4	9	27	8	1	17
2014099	092	286	7	16	2	2	1	1	6	3	8	2	12	24	2	2	8	1	14	3	38	6	7	22	14	3	1	4	27	19	8	6	12	16	9	4	11	5	6	28	1	2	16
2014100	720	170	0	1	1	3	2	2	1	7	1	3	13	1	1	3	9	2	15	4	39	7	8	23	15	4	2	5	28	7	1	7	0	17	10	5	12	6	1	29	2	3	8
2014101	380	892	1	1	2	4	3	3	2	1	8	9	14	1	2	4	10	3	16	5	8	8	9	24	16	5	3	6	29	1	2	9	1	18	2	6	13	7	2	30	3	4	19
2014102	747	352	2	2	2	3	4	5	3	2	1	1	15	2	3	3	11	4	17	6	1	9	10	25	17	6	4	5	30	2	3	1	2	19	2	7	14	8	3	31	4	5	10
2014103	345	250	0	3	2	1	5	5	4	3	2	2	16	3	2	1	12	5	18	7	2	10	11	26	18	7	5	5	31	3	4	2	0	20	1	8	15	9	4	32	5	6	7
2014104	365	957	1	4	1	2	6	5	5	7	3	9	17	4	1	2	13	6	19	8	3	9	12	27	19	8	6	5	32	4	5	3	1	21	2	9	16	10	5	7	6	7	21
2014105	219	613	2	1	2	3	7	1	6	1	4	1	18	5	2	3	14	7	6	9	4	1	13	1	20	9	7	1	33	5	6	4	2	22	3	3	17	11	6	1	7	8	10
2014106	572	970	0	1	3	1	8	2	1	7	5	9	19	6	3	4	15	8	1	10	5	9	14	1	21	10	8	2	34	7	7	5	0	23	4	1	18	12	7	2	8	9	16
2014107	716	669	1	2	4	2	9	3	6	1	6	9	20	7	4	5	16	9	6	11	6	1	15	2	22	11	9	3	6	1	8	6	1	24	5	2	19	13	8	3	9	9	21
2014108	134	960	0	3	5	3	10	4	6	2	7	9	21	8	5	6	17	10	1	12	7	9	16	3	23	12	10	4	6	2	9	7	0	25	6	3	20	14	9	4	10	1	15
2014109	445	965	1	4	6	4	11	5	6	3	8	9	22	9	6	7	18	11	2	13	8	9	17	4	24	13	11	5	6	3	10	8	1	26	7	4	21	5	10	5	11	2	20
2014110	624	768	2	5	7	5	12	1	6	7	8	1	23	10	7	8	19	12	3	7	9	1	18	5	25	14	12	6	6	4	11	9	2	27	8	5	22	1	11	6	8	3	21
2014111	624	487	3	6	8	6	4	2	1	7	8	2	24	11	8	9	4	13	4	1	10	2	19	6	26	15	13	7	1	5	8	10	3	28	9	6	23	2	12	7	1	4	19
2014112	013	429	4	7	2	7	4	3	2	1	1	9	25	12	9	10	4	14	5	2	11	3	20	7	2	16	14	8	2	6	1	11	4	29	10	7	24	3	13	1	2	9	15
2014113	850	124	5	1	2	8	4	4	3	2	2	1	26	1	10	11	1	15	6	3	12	4	21	8	2	17	15	9	3	7	2	12	5	30	11	8	4	4	14	2	3	1	7
2014114	441	243	6	1	2	3	4	5	4	3	3	2	27	1	2	12	2	16	7	4	13	5	22	9	1	18	4	10	4	8	3	13	6	31	12	3	1	5	15	3	4	2	9
2014115	720	645	7	2	1	1	4	5	6	4	4	3	28	2	1	13	3	17	6	5	14	6	23	10	2	19	4	11	5	9	4	14	7	32	13	1	2	5	16	4	5	3	15
2014116	880	910	0	1	2	2	1	1	1	5	5	9	29	3	2	14	4	18	1	6	15	9	24	1	3	20	1	12	6	10	5	15	0	33	14	2	3	1	17	5	6	4	10
2014117	382	829	1	1	2	3	2	2	2	6	8	9	30	4	3	15	5	19	2	7	8	1	25	1	2	21	2	13	7	11	6	16	1	34	15	3	4	2	18	6	7	9	19
2014118	588	182	2	1	2	4	3	3	3	7	8	1	31	1	4	16	6	20	3	8	1	2	26	2	1	22	3	14	8	12	8	17	2	35	2	4	5	3	19	7	8	1	11
2014119	961	383	3	1	1	3	4	4	4	8	8	2	32	1	5	3	7	21	4	9	2	3	27	3	2	23	4	15	9	13	8	18	3	36	1	3	6	4	20	8	9	2	14
2014120	885	758	4	2	2	1	5	5	5	7	8	3	33	2	6	1	8	22	5	7	3	4	28	4	3	24	5	5	10	14	1	19	4	37	2	1	7	5	21	9	8	3	20
2014121	638	743	5	3	3	3	4	1	6	7	1	4	34	3	7	2	9	23	6	7	4	5	29	5	4	25	4	1	11	15	2	20	5	38	3	3	8	6	22	10	1	4	14
2014122	679	499	6	4	4	1	4	2	7	1	2	9	35	4	8	3	4	24	7	1	5	6	30	6	5	26	1	2	12	16	3	9	6	39	4	1	9	7	23	11	2	9	22
2014123	029	315	7	1	5	3	1	5	8	2	3	1	36	5	9	3	1	25	8	2	6	7	31	1	6	27	2	3	13	17	4	1	7	40	5	2	10	5	24	12	3	1	9
2014124	771	701	0	1	6	1	2	1	9	7	4	2	37	6	10	1	2	26	9	7	7	8	0	1	7	28	3	4	14	18	5	2	8	1	6	3	11	1	25	13	4	2	8
2014125	016	852	1	1	2	2	3	5	10	1	8	3	38	7	11	2	3	27	10	1	8	9	1	2	8	29	4	5	15	19	6	3	9	1	2	4	12	2	26	14	5	3	15
2014126	111	588	2	2	1	3	4	5	11	2	8	4	39	8	12	3	4	5	11	2	1	10	2	3	9	30	5	1	16	20	8	4	10	2	1	5	13	3	27	15	8	4	21
2014127	500	341	3	1	2	3	4	1	12	3	1	5	40	9	13	3	5	1	12	3	2	11	3	4	10	31	4	2	17	21	1	5	11	1	2	6	14	4	28	16	1	5	8
2014128	024	780	0	1	3	1	1	2	13	7	8	6	41	10	14	1	6	2	13	7	3	12	4	5	11	32	1	3	18	22	8	6	0	1	3	7	15	5	29	17	2	6	15
2014129	834	145	1	1	4	2	4	5	14	1	1	7	42	1	15	2	7	3	14	1	4	13	5	6	12	33	4	4	19	23	1	7	1	2	4	8	16	5	30	18	3	7	10
2014130	019	211	2	1	2	3	1	1	15	2	2	8	43	1	2	3	8	4	15	2	5	14	6	1	13	34	1	5	20	24	2	8	2	1	5	9	17	1	31	19	4	8	4
2014131	669	870	0	1	1	4	2	2	16	7	8	9	44	2	1	4	9	5	16	3	8	15	7	1	14	35	2	6	21	7	3	9	0	1	6	10	18	2	32	20	5	9	15
2014132	925	139	1	1	2	3	3	3	17	1	1	9	45	1	2	5	10	6	17	4	1	16	8	2	15	3	3	7	22	1	4	10	1	2	7	11	19	3	33	21	6	9	13
2014133	191	650	0	1	3	1	4	5	6	2	2	1	46	1	3	6	11	7	6	5	2	17	9	3	16	1	4	5	23	2	5	11	0	3	8	12	20	4	34	22	7	1	11
2014134	921	085	0	2	4	2	5	5	1	3	8	2	0	2	4	7	12	8	1	6	3	18	10	4	17	2	5	1	24	3	8	12	1	4	9	13	21	5	35	23	8	2	13
2014135	067	409	0	3	5	3	4	1	2	4	1	9	1	3	5	8	4	9	2	7	4	19	0	5	18	3	6	2	25	4	1	13	2	5	10	14	22	1	36	24	9	9	13
2014136	140	840	0	4	6	4	4	2	3	5	8	1	2	4	6	9	1	10	3	8	8	20	1	6	19	4	4	3	26	5	2	14	0	6	11	15	23	2	37	25	10	1	12
2014137	895	169	1	1	7	5	1	3	6	6	1	9	3	1	7	10	2	11	4	9	1	21	2	7	20	5	1	4	6	6	3	15	1	7	12	16	24	3	38	26	11	9	16
2014138	499	587	2	1	8	6	2	5	1	7	8	1	4	1	8	11	3	5	5	10	2	22	3	8	21	6	2	5	1	7	8	16	2	8	13	17	25	4	39	7	12	1	20
2014139	870	764	3	2	9	7	4	1	6	7	1	2	5	2	9	12	4	1	6	7	3	23	4	9	22	7	3	6	6	8	1	17	3	9	14	18	4	5	40	1	13	2	17
2014140	961	901	0	1	10	8	1	2	1	1	2	9	6	3	10	13	5	2	7	1	4	9	0	10	23	8	4	7	1	9	2	18	4	1	15	19	1	6	41	2	14	3	10
2014141	658	921	1	1	2	9	2	3	2	2	3	9	7	4	11	14	6	3	8	2	5	9	1	11	2	9	5	8	2	10	3	19	5	1	16	20	2	7	42	3	15	4	12
2014142	111	594	2	1	1	10	4	5	3	3	4	9	8	5	12	15	7	5	9	3	6	1	2	12	1	10	6	9	3	11	4	9	6	1	17	21	4	8	43	4	16	5	18
2014143	826	244	3	2	2	11	4	1	4	4	5	1	9	6	2	16	8	1	10	4	7	2	3	13	2	11	4	10	4	12	5	1	7	2	18	22	4	9	44	5	17	6	10
2014144	655	077	0	3	1	12	1	2	5	7	6	2	0	7	1	17	9	2	11	5	8	3	4	14	3	12	1	11	5	7	6	2	8	3	19	23	1	10	45	7	18	7	14
2014145	553	612	1	1	2	13	2	3	6	1	7	3	1	8	2	18	10	3	6	6	9	4	5	1	4	13	2	12	6	1	7	3	9	4	2	24	2	11	46	1	19	8	9
2014146	245	367	2	1	1	3	3	4	6	7	8	4	2	9	3	3	11	4	1	7	10	5	6	1	5	14	3	13	6	2	8	4	10	5	1	25	3	12	47	7	20	9	16
2014147	082	578	3	2	2	1	4	5	1	7	8	5	3	10	4	1	12	5	2	8	11	6	7	2	6	15	4	14	1	7	9	5	11	6	2	26	4	13	48	1	8	10	20
2014148	704	180	0	1	3	2	5	1	2	1	8	6	4	1	5	2	13	1	3	9	12	7	8	3	7	16	5	15	2	1	8	6	0	7	3	27	5	14	49	2	1	11	9
2014149	484	262	1	1	2	3	6	2	6	2	1	7	5	1	2	3	14	2	4	10	13	8	9	4	8	17	6	16	6	2	1	7	1	8	2	28	6	15	50	3	2	12	10
2014150	578	107	0	1	1	4	7	3	1	7	2	8	6	1	1	4	15	3	5	11	14	9	0	5	9	18	7	17	1	3	2	8	2	9	1	29	7	16	51	7	3	13	8
2014151	325	391	1	1	2	3	8	4	2	1	3	9	7	1	2	3	16	4	6	12	15	10	1	6	10	19	8	18	2	4	3	9	3	1	2	30	8	17	52	1	4	14	13
2014152	200	821	2	1	2	1	9	5	3	2	8	1	8	2	3	1	17	5	7	13	8	11	2	7	2	20	9	19	3	5	4	1	4	1	3	31	9	18	53	2	5	15	11
2014153	950	392	3	1	2	3	10	6	4	3	1	9	9	3	4	3	18	6	8	14	1	12	3	8	1	21	10	20	4	6	5	9	5	1	2	32	10	19	54	3	6	16	14
2014154	065	115	4	1	1	1	11	5	5	4	2	1	10	1	5	1	19	7	9	15	2	13	4	1	2	22	11	21	5	7	6	1	6	2	1	33	11	5	55	4	7	17	7
2014155	688	677	5	1	2	2	12	1	6	7	3	2	11	1	6	2	20	8	6	16	3	14	5	1	3	23	12	22	6	7	7	2	7	3	2	34	12	1	56	7	8	18	20
