2017247	411	370	10	0	7		0	4	2	3	2	4	6	7	1	7		3	10	2	3	53	7	6	1	13	11		18	9	36	5	3	4	6	7	2	7		0	4	12	21	2	10	34	5	1	8		6	1	2:01	1:02	2:01:00
2017248	234	856	19	9	3		1	5	3	1	3	5	6	1	8	8		4	11	3	1	54	8	7	2	8	12		19	10	37	6	4	5	7	1	3	8		1	5	13	22	3	11	6	6	2	9		6	2	1:02	3:00	1:00:02
2017249	511	302	5	5	3		0	6	2	3	4	1	1	2	1	9		5	12	4	3	55	9	8	3	1	13		0	11	38	7	5	1	8	2	4	9		2	6	2	23	4	12	1	7	3	10		6	3	1:02	0:03	2:00:01
2017250	611	142	7	7	3		1	1	2	1	4	2	2	3	2	10		6	1	5	1	56	10	9	4	2	14		1	12	39	8	4	2	9	3	5	10		3	7	2	24	5	13	2	8	4	11		6	4	1:02	0:03	0:02:01
																																																							
2017251	697	951	15	5	8		2	1	1	2	1	5	3	4	3	9		7	1	6	2	57	11	10	5	3	9		2	13	40	9	1	5	10	4	6	11		4	1	1	25	6	14	3	9	5	12		6	5	3:00	2:01	1:01:01
2017252	313	387	18	8	5		3	1	2	3	2	1	4	7	8	1		8	2	7	3	58	12	11	6	4	1		3	14	41	10	2	1	11	5	8	12		5	1	2	26	7	15	4	7	6	13		6	6	2:01	2:01	1:01:01
2017253	340	326	11	1	4		4	2	2	3	3	2	6	1	1	2		9	3	8	3	59	13	12	7	5	2		4	15	2	11	3	2	12	6	1	13		6	2	3	27	8	16	6	1	7	14		6	7	1:02	1:02	2:00:01
2017254	213	639	18	8	6		5	3	1	3	4	3	6	2	2	9		10	4	9	1	60	14	6	8	6	3		5	16	1	3	4	3	13	7	2	14		7	3	4	28	9	17	1	2	8	9		6	8	2:01	2:01	3:00:00
2017255	988	521	8	8	4		6	1	2	1	5	5	1	3	3	1		11	5	10	2	61	5	1	9	7	4		6	17	2	1	5	4	14	8	3	15		8	1	5	29	10	18	2	3	9	1		6	9	2:01	1:02	0:01:02
																																																							
2017256	130	362	11	1	4		7	1	2	3	6	1	6	4	4	2		12	6	11	3	62	1	2	10	8	5		7	18	1	2	6	5	6	9	4	16		9	1	2	30	11	19	3	4	10	2		6	10	1:02	1:02	2:00:01
2017257	504	234	9	9	2		8	2	2	3	4	2	1	5	5	3		13	7	2	1	63	2	3	11	9	6		8	19	2	3	7	6	1	10	5	17		10	2	1	31	4	20	4	5	11	3		6	11	1:02	0:03	1:01:01
2017258	145	361	10	0	5		9	1	1	3	1	3	6	6	6	4		14	8	1	3	64	3	4	12	10	7		9	20	3	1	8	7	6	11	6	18		11	1	2	32	1	21	5	6	12	4		6	12	2:01	1:02	2:01:00
2017259	533	481	13	3	7		10	1	2	1	4	4	1	7	8	5		15	9	2	1	4	4	5	13	11	8		10	21	4	2	9	8	1	12	8	19		12	1	3	33	2	22	6	7	13	5		6	13	1:02	1:02	0:02:01
2017260	204	95	14	4	9		0	1	3	2	1	5	2	8	1	9		0	10	3	2	1	5	6	14	12	9		11	22	5	3	10	9	2	13	1	9		13	1	4	34	3	5	7	8	14	6		6	14	2:01	2:01	2:00:01
																																																							
2017261	429	686	20	0	2		1	2	4	3	2	1	6	9	8	1		1	11	4	3	2	6	6	15	13	10		12	23	6	4	11	10	3	14	8	1		14	2	5	35	4	1	6	9	15	7		1	3	0:03	3:00	2:00:01
2017262	597	912	12	2	8		2	1	2	4	3	2	1	10	1	9		2	12	5	4	3	7	1	16	14	9		13	1	7	5	12	11	4	15	1	2		15	3	2	36	5	2	1	10	16	8		6	1	2:01	1:02	1:01:01
2017263	52	672	15	5	5		3	1	2	5	4	3	6	7	2	1		3	13	6	5	4	8	6	17	15	1		14	1	8	6	13	12	5	7	2	3		16	4	2	37	6	3	2	11	17	9		6	2	1:02	2:01	1:01:01
2017264	931	933	15	5	6		4	2	1	3	5	4	1	1	3	9		4	14	7	6	5	9	1	18	16	9		15	2	9	3	14	13	6	1	3	4		17	5	1	3	7	4	3	12	18	10		1	3	3:00	1:02	3:00:00
2017265	541	372	12	2	5		5	3	2	3	6	5	2	7	4	1		5	15	8	3	6	10	2	19	17	1		16	3	10	1	15	14	7	7	4	5		18	6	2	1	8	5	4	13	19	11		6	1	2:01	1:02	1:01:01
																																																							
2017266	350	203	5	5	3		0	4	2	3	7	6	3	1	5	2		6	16	2	1	7	11	3	20	18	2		0	4	11	2	16	15	8	1	5	6		19	7	1	3	9	6	5	14	20	12		6	2	1:02	0:03	2:00:01
2017267	848	770	14	4	7		0	5	1	1	8	7	4	7	6	3		7	17	1	2	8	12	4	7	19	3		1	5	12	3	17	16	9	7	6	7		0	8	2	1	10	7	6	15	21	13		1	3	2:01	2:01	1:02:00
2017268	687	578	20	0	3		1	6	2	2	9	5	5	7	8	4		8	18	2	3	9	5	5	1	20	4		2	6	13	4	18	17	10	7	7	8		1	9	3	2	11	8	7	16	8	14		6	1	2:01	3:00	0:01:02
2017269	995	938	20	0	6		2	7	3	3	10	1	6	1	8	9		9	19	3	4	10	1	6	2	21	9		3	7	14	3	19	18	11	1	8	9		2	10	4	3	12	9	8	17	8	15		6	2	2:01	2:01	2:00:01
2017270	408	135	9	9	4		3	1	4	3	11	5	7	2	1	1		10	1	4	5	11	2	7	3	22	1		4	8	15	3	20	19	12	2	9	10		3	11	5	4	13	5	9	18	1	16		6	3	3:00	1:02	1:01:01
																																																							
2017271	992	428	14	4	6		4	1	2	1	4	1	8	3	8	2		11	1	5	6	4	3	8	4	23	2		5	9	2	1	21	20	13	3	10	11		4	12	6	5	14	1	10	19	8	17		6	4	0:03	1:02	0:01:02
2017272	821	934	16	6	6		5	2	1	3	4	2	9	4	1	9		12	2	6	7	1	4	9	5	24	9		6	10	1	3	22	21	14	4	11	12		5	13	7	6	4	2	11	20	1	18		6	5	2:01	1:02	2:01:00
2017273	659	267	15	5	5		6	3	2	1	1	3	6	7	2	1		13	3	2	8	2	5	10	6	25	1		7	11	2	1	23	22	6	5	12	13		6	14	8	7	1	3	12	7	2	19		6	6	1:02	2:01	1:01:01
2017274	676	944	17	7	5		7	4	1	2	4	4	1	1	3	9		14	4	1	9	3	6	11	7	26	9		8	12	3	2	4	23	1	6	13	14		7	15	9	8	4	4	13	1	3	20		1	3	1:02	1:02	1:02:00
2017275	823	898	25	5	1		8	5	2	3	1	5	2	2	8	9		15	5	2	10	4	7	12	8	8	1		9	13	4	3	1	24	2	7	14	9		8	16	10	9	1	5	14	2	8	21		2	3	1:02	3:00	1:00:02
																																																							
2017276	966	887	23	3	1		9	6	3	4	2	6	3	7	8	1		16	6	3	11	5	8	13	9	8	2		10	14	5	4	2	25	3	8	8	1		9	17	11	10	2	6	15	7	1	22		3	3	1:02	3:00	0:01:02
2017277	32	557	17	7	2		10	7	4	5	3	5	4	7	1	2		17	7	4	12	6	5	14	10	1	3		11	15	6	5	3	5	4	9	1	2		10	18	12	11	3	7	16	7	2	23		4	3	3:00	3:00	0:01:02
2017278	491	902	11	1	9		0	8	2	6	4	1	5	1	2	9		18	8	5	13	7	1	15	11	2	9		0	16	7	6	4	1	5	10	2	3		11	19	2	12	4	8	17	1	3	24		6	1	1:02	1:02	2:00:01
2017279	289	453	12	2	2		1	9	1	3	4	5	6	2	3	1		19	9	6	14	4	2	16	12	3	1		1	17	8	7	5	5	6	11	3	4		12	20	1	3	5	9	18	2	4	25		6	2	2:01	1:02	1:01:01
2017280	348	658	19	9	3		2	10	2	1	1	5	6	3	8	2		20	10	7	15	1	3	6	13	4	2		2	18	9	8	6	5	7	12	4	5		13	21	2	1	6	10	19	3	8	26		6	3	1:02	3:00	1:00:02
																																																							
2017281	760	609	15	5	9		0	11	3	2	2	1	6	4	1	9		21	11	8	16	2	4	6	14	5	3		0	19	10	9	7	1	8	13	5	6		14	22	3	2	7	11	20	4	1	9		6	4	1:02	2:01	3:00:00
2017282	460	568	19	9	3		1	12	4	3	3	5	6	5	8	1		22	12	9	17	3	5	1	15	6	4		1	20	11	10	8	2	6	14	6	7		15	23	4	3	8	12	21	5	8	1		6	5	1:02	3:00	1:00:02
2017283	17	355	13	3	2		2	13	5	3	4	5	1	6	1	2		23	13	10	3	4	1	2	16	7	5		2	21	12	11	9	5	1	15	7	8		16	24	5	4	9	5	22	6	1	2		1	3	3:00	2:01	1:00:02
2017284	748	131	5	5	2		3	1	6	3	5	1	2	7	2	3		24	1	11	1	5	2	3	17	8	6		3	22	13	3	10	1	2	16	8	9		17	1	6	5	10	1	23	7	2	3		2	3	3:00	0:03	1:02:00
2017285	560	434	11	1	1		4	1	7	3	4	2	3	8	3	4		25	1	12	2	4	3	4	18	9	7		4	23	14	3	11	2	3	17	9	10		18	1	7	6	4	2	24	8	3	4		3	3	1:02	0:03	1:02:00
																																																							
2017286	610	512	8	8	4		5	1	2	1	1	5	4	9	4	5		26	2	13	3	1	5	5	19	10	8		5	1	15	1	12	3	4	18	10	11		19	2	2	7	1	3	25	9	4	5		6	1	2:01	1:02	0:01:02
2017287	527	285	15	5	6		6	1	2	2	2	5	5	10	8	6		27	3	2	4	2	1	6	20	11	9		6	1	16	2	13	4	5	19	8	12		20	3	1	8	2	5	26	10	5	6		6	2	1:02	2:01	0:00:03
2017288	226	300	3	3	3		0	2	1	3	3	1	6	11	1	7		28	4	1	3	3	2	7	21	12	10		0	2	17	3	14	5	6	20	1	13		0	4	2	9	3	1	27	11	6	7		1	3	1:02	0:03	3:00:00
2017289	531	236	11	1	4		1	3	2	3	4	2	6	12	2	8		29	5	2	1	4	3	8	22	13	11		1	3	18	3	15	6	7	21	2	14		1	5	3	10	4	2	6	12	7	8		6	1	1:02	1:02	2:00:01
2017290	652	285	15	5	6		2	4	2	1	5	5	1	13	8	9		30	6	2	2	5	4	9	23	14	12		2	4	19	1	16	7	8	22	8	15		2	6	4	11	5	5	1	13	8	9		6	2	1:02	2:01	0:00:03
																																																							
2017291	894	765	18	8	2		3	5	1	2	6	5	6	7	1	10		31	7	1	3	6	5	10	7	15	13		3	5	20	2	17	8	6	23	1	16		3	7	5	12	6	5	2	14	9	10		6	3	2:01	3:00	1:01:01
2017292	628	715	13	3	6		4	1	2	3	7	5	1	7	2	11		32	8	2	4	7	6	11	7	16	14		4	1	21	3	18	9	1	24	2	17		4	8	6	13	7	5	3	15	10	11		6	4	3:00	2:01	0:02:01
2017293	331	669	21	1	3		5	1	3	4	8	1	6	1	3	9		33	9	3	5	8	7	6	1	17	15		5	1	22	4	19	10	6	25	3	18		5	9	7	14	8	1	4	16	11	9		1	3	1:02	3:00	3:00:00
2017294	395	757	19	9	2		6	2	4	5	9	5	1	7	4	1		34	10	4	6	9	8	1	7	18	16		6	2	23	5	20	5	1	26	4	19		6	10	8	15	9	2	5	7	12	1		2	3	3:00	3:00	0:02:01
2017295	722	723	12	2	5		7	3	2	3	10	1	2	7	5	2		35	11	5	7	10	9	2	7	19	17		7	3	2	6	21	1	2	27	5	20		7	11	9	3	10	3	6	1	13	2		6	1	2:01	1:02	1:01:01
																																																							
2017296	987	959	23	3	4		8	4	1	1	11	5	3	1	6	9		36	12	6	8	11	10	3	1	20	9		8	4	1	7	22	5	3	28	6	21		8	12	10	1	11	4	7	2	14	9		1	3	3:00	3:00	2:00:01
2017297	492	462	12	2	4		9	5	2	2	4	1	6	2	7	1		37	13	7	9	4	11	4	2	21	1		9	5	2	8	23	1	6	29	7	22		9	13	2	2	12	5	8	3	15	1		6	1	0:03	1:02	1:01:01
2017298	732	218	11	1	7		10	1	2	3	1	2	1	3	8	2		38	14	2	10	1	12	5	3	22	2		10	1	3	9	24	2	1	30	8	23		10	14	1	3	13	6	9	4	8	2		6	2	1:02	1:02	0:01:02
2017299	365	921	12	2	8		11	1	2	4	2	3	2	4	1	9		39	15	1	11	2	13	6	4	23	9		11	1	2	10	25	3	2	31	9	24		11	1	2	4	14	7	10	5	1	3		6	3	2:01	1:02	1:01:01
2017300	610	50	5	5	5		0	1	1	5	3	5	3	5	2	1		0	16	2	12	3	14	7	5	24	1		12	2	1	11	26	5	3	32	10	25		0	1	3	5	15	8	11	6	2	4		1	3	1:02	1:02	2:00:01
																																																							
2017301	253	391	13	3	8		1	1	2	3	4	1	4	6	3	9		1	17	3	3	4	15	8	6	25	2		13	3	2	12	27	1	4	33	11	9		1	1	4	6	16	9	12	7	3	5		6	1	3:00	1:02	2:01:00
2017302	817	241	7	7	3		2	1	2	1	4	2	5	7	4	1		2	18	2	1	5	16	9	7	26	3		14	4	3	13	4	2	5	34	12	1		2	1	5	7	17	10	13	8	4	6		6	2	1:02	0:03	0:02:01
2017303	759	497	20	0	5		3	1	1	2	4	3	6	7	5	9		3	19	1	2	4	17	10	8	27	4		15	5	4	14	1	3	6	35	13	9		3	1	6	8	18	11	14	7	5	7		6	3	2:01	2:01	1:02:00
2017304	526	109	10	0	9		0	1	2	3	1	4	7	1	6	9		4	1	2	3	1	18	11	9	28	5		0	6	5	15	2	4	7	36	14	1		4	2	7	9	19	12	15	1	6	9		6	4	2:01	1:02	2:01:00
2017305	650	420	6	6	4		0	1	2	4	4	5	8	2	7	1		5	1	3	4	4	19	12	10	29	6		1	7	2	16	3	5	8	37	15	2		0	3	8	10	20	13	16	2	7	1		6	5	0:03	0:03	1:01:01
																																																							
2017306	156	817	16	6	7		1	1	1	5	1	6	9	7	8	2		6	2	4	5	1	20	13	11	8	7		2	1	1	17	4	6	9	38	16	3		1	4	9	11	21	14	17	7	8	2		6	6	2:01	2:01	0:02:01
2017307	856	517	13	3	6		2	1	2	6	2	5	10	7	1	3		7	3	5	6	2	5	14	12	1	8		3	1	2	18	5	7	10	39	17	4		2	5	10	12	22	15	18	7	9	3		6	7	3:00	2:01	0:02:01
2017308	219	710	8	8	7		0	1	3	7	3	1	11	7	2	4		8	4	6	7	3	1	15	7	2	9		4	1	3	19	6	8	11	40	18	5		0	6	11	13	23	16	19	1	10	4		6	8	2:01	1:02	1:02:00
2017309	689	879	24	4	2		1	1	4	8	4	2	12	7	8	9		9	5	7	8	4	2	16	1	8	10		5	1	4	20	7	9	12	7	19	6		1	7	12	14	24	17	20	2	11	9		6	9	2:01	3:00	1:01:01
2017310	878	136	10	0	5		2	1	5	3	5	3	6	1	1	1		10	1	8	9	5	3	17	2	1	11		6	2	5	3	8	10	13	1	20	7		2	8	13	15	25	18	6	3	12	1		6	10	2:01	1:02	2:01:00
																																																							
2017311	645	979	25	5	2		3	1	6	1	6	4	1	7	2	9		11	1	9	10	6	4	18	3	2	9		7	3	6	1	9	11	14	7	21	8		3	9	14	16	26	19	1	4	13	9		1	3	3:00	3:00	2:01:00
2017312	336	114	6	6	3		4	1	7	2	4	5	2	1	3	1		12	1	10	11	7	5	19	4	3	1		8	1	7	2	10	12	15	1	22	9		4	10	15	17	4	20	2	5	14	1		2	3	2:01	0:03	0:03:00
2017313	594	232	7	7	1		5	1	2	3	1	6	3	2	4	2		13	1	2	12	8	6	20	5	4	2		9	1	8	3	11	13	16	2	23	10		5	11	2	18	1	21	3	6	15	2		3	3	1:02	0:03	1:00:02
2017314	251	300	3	3	3		0	2	1	3	2	7	4	3	5	3		14	2	1	3	9	7	21	6	5	3		0	2	9	1	12	14	17	3	24	11		0	12	1	19	2	22	4	7	16	3		4	3	1:02	0:03	3:00:00
2017315	589	791	17	7	8		1	1	2	1	3	8	5	7	6	9		15	3	2	1	10	8	22	7	6	4		1	3	10	2	13	15	18	4	25	9		1	1	2	20	3	23	5	8	17	4		6	1	3:00	2:01	1:02:00
																																																							
2017316	607	723	12	2	5		2	1	2	3	4	9	6	7	7	1		16	4	3	2	11	9	23	7	7	5		2	4	2	3	14	16	19	5	26	1		2	1	3	3	4	24	6	9	18	5		6	2	2:01	1:02	1:01:01
2017317	915	771	15	5	6		3	1	1	1	5	10	7	7	8	2		17	5	4	3	12	10	24	7	8	6		3	5	1	4	15	17	20	7	27	2		3	1	4	1	5	25	7	10	19	6		1	3	3:00	2:01	0:03:00
2017318	328	856	19	9	3		4	1	2	2	6	5	6	1	8	3		18	6	5	4	13	11	25	1	8	7		4	6	2	5	16	5	21	1	28	3		4	1	5	2	6	26	6	11	20	7		6	1	1:02	3:00	1:00:02
2017319	109	105	6	6	5		0	1	3	3	7	5	1	2	1	4		19	1	6	5	14	12	26	2	1	8		0	7	3	6	17	1	22	2	29	4		5	2	6	3	7	5	1	12	21	8		6	2	2:01	1:02	1:01:01
2017320	808	543	12	2	2		1	1	4	3	4	5	2	3	2	5		20	1	7	6	15	5	27	3	2	9		1	8	4	7	4	2	23	3	30	5		6	3	7	3	8	1	2	13	22	9		6	3	2:01	1:02	1:01:01
																																																							
2017321	901	188	17	7	7		2	1	5	1	1	1	3	4	8	6		21	1	8	7	16	1	28	4	3	10		2	9	5	8	1	3	24	4	8	6		7	4	8	1	9	2	3	14	8	10		1	3	1:02	2:01	0:01:02
2017322	649	419	14	4	8		3	1	6	2	4	2	4	5	1	9		22	1	9	8	4	2	29	5	4	11		3	1	6	9	2	4	25	5	1	7		8	5	9	2	10	3	4	15	1	9		6	1	2:01	1:02	1:02:00
2017323	243	280	10	0	8		0	1	2	3	1	3	5	6	8	1		23	2	2	9	1	3	30	6	5	12		4	1	7	10	3	5	26	6	8	8		0	6	10	3	11	4	5	16	2	1		6	2	0:03	1:02	1:00:02
2017324	227	637	16	6	4		1	2	1	3	2	4	6	7	1	2		24	3	1	10	2	4	6	7	6	13		5	2	8	3	4	6	27	7	1	9		1	7	11	4	12	5	6	7	3	2		6	3	2:01	2:01	2:01:00
2017325	985	406	10	0	6		0	3	2	1	4	5	6	1	2	3		25	4	2	11	4	5	1	8	7	14		0	3	9	1	5	7	28	8	2	10		2	8	12	5	13	6	6	1	4	3		6	4	0:03	1:02	2:01:00
																																																							
2017326	173	490	13	3	9		0	4	3	2	4	6	1	2	3	9		26	5	3	12	4	6	2	9	8	15		1	4	10	2	6	8	29	9	3	9		0	9	13	6	14	7	1	2	5	4		6	5	1:02	1:02	2:01:00
2017327	978	351	9	9	4		1	1	4	3	1	5	2	3	4	1		27	6	4	3	1	7	3	10	9	16		2	5	11	3	7	5	30	10	4	1		1	1	14	7	15	8	2	3	6	5		6	6	3:00	1:02	1:01:01
2017328	296	30	3	3	3		0	1	5	3	2	1	3	4	5	2		0	7	5	1	2	8	4	11	10	17		3	6	12	3	8	1	31	11	5	2		0	1	15	8	16	9	3	4	7	6		1	3	1:02	0:03	3:00:00
2017329	986	913	13	3	8		1	1	6	3	3	2	4	5	6	9		1	8	6	2	3	9	5	12	11	9		4	1	13	1	9	2	32	12	6	3		1	2	16	3	17	10	4	5	8	7		6	1	3:00	1:02	2:01:00
2017330	807	430	7	7	4		0	1	7	3	4	3	5	6	7	1		2	9	7	3	4	10	6	13	12	1		5	1	14	3	10	3	33	13	7	4		0	3	17	1	18	11	5	6	9	8		6	2	1:02	0:03	2:01:00
																																																							
2017331	481	782	17	7	6		1	2	2	1	1	4	6	7	8	2		3	10	8	4	1	11	7	7	13	2		6	2	15	1	11	4	34	14	8	5		1	4	2	2	19	12	6	7	10	9		6	3	1:02	2:01	0:01:02
2017332	20	804	12	2	8		0	3	1	2	4	5	7	1	8	3		4	11	9	5	2	12	8	1	8	3		0	3	16	2	12	5	35	15	1	6		2	5	1	3	4	13	7	8	11	10		6	4	0:03	1:02	1:01:01
2017333	526	442	10	0	2		1	4	2	3	4	6	8	2	1	4		5	12	10	6	4	13	9	2	1	4		1	4	17	3	4	6	36	16	2	7		3	6	2	4	1	14	8	9	12	11		1	3	0:03	0:03	0:02:01
2017334	357	905	14	4	9		0	5	1	4	1	5	9	3	2	9		6	13	11	7	1	14	10	3	2	9		0	5	18	4	1	7	37	17	3	8		4	7	1	5	2	5	9	10	13	12		6	1	2:01	2:01	2:00:01
2017335	590	705	12	2	7		0	6	2	5	2	5	10	7	3	1		7	14	12	8	2	15	11	7	3	1		0	6	19	5	2	8	38	18	4	9		5	8	2	6	3	5	10	11	14	13		6	2	2:01	2:01	1:01:01
																																																							
2017336	29	775	19	9	2		1	7	3	6	3	5	11	7	4	2		8	15	13	9	3	16	12	7	4	2		1	7	20	6	3	9	39	7	5	10		6	9	3	7	4	5	11	12	15	14		1	3	3:00	3:00	0:02:01
2017337	127	444	12	2	0		2	8	4	7	4	1	12	1	5	3		9	16	14	10	4	17	13	1	5	3		2	8	21	7	4	10	40	1	6	11		7	10	4	8	4	1	12	13	16	15		2	3	0:03	0:03	0:03:00
2017338	580	901	10	0	9		0	1	5	8	1	2	13	2	6	9		10	17	15	11	1	18	14	2	6	9		0	9	22	8	1	11	41	2	7	12		8	1	5	9	1	2	13	14	17	16		6	2	2:01	1:02	2:01:00
2017339	430	853	16	6	5		1	1	6	3	2	5	14	3	8	1		11	18	16	12	2	19	15	3	8	1		1	10	23	9	2	5	42	3	8	13		9	1	6	3	2	3	14	15	18	17		6	3	2:01	2:01	1:00:02
2017340	811	714	12	2	6		2	1	7	1	4	1	15	7	1	2		12	19	17	13	3	20	16	7	1	2		2	1	24	10	3	1	43	4	9	14		10	2	7	1	4	4	15	16	19	18		6	4	2:01	1:02	0:03:00
																																																							
2017341	517	162	9	9	5		3	1	2	2	1	2	6	1	2	3		13	1	18	14	4	21	17	1	2	3		3	1	25	11	4	2	6	5	10	15		11	3	2	2	1	5	16	17	20	19		6	5	1:02	1:02	1:01:01
2017342	836	960	15	5	9		0	1	1	3	2	3	6	2	3	9		14	1	19	15	5	22	18	2	3	9		4	2	26	12	5	3	6	6	11	16		0	4	1	3	2	6	17	18	21	20		6	6	1:02	2:01	3:00:00
2017343	603	861	15	5	7		1	1	2	4	3	4	6	3	8	1		15	2	20	16	6	23	19	3	8	1		5	3	27	13	6	4	6	7	12	17		1	1	2	4	3	7	18	19	22	21		6	7	1:02	2:01	1:01:01
2017344	664	698	23	3	3		2	1	3	5	4	5	6	4	8	9		16	3	21	17	7	24	6	4	1	2		6	4	28	14	7	5	1	8	13	9		2	1	3	5	4	8	19	20	8	22		6	8	1:02	3:00	2:00:01
2017345	564	173	11	1	6		3	1	4	3	5	6	1	7	1	1		17	1	22	18	8	25	1	5	2	3		7	5	29	15	8	6	2	7	14	1		3	2	4	3	5	9	20	21	1	23		6	9	3:00	1:02	1:02:00
																																																							
2017346	751	861	15	5	7		4	1	5	1	6	7	6	1	8	2		18	1	23	19	9	26	2	6	8	4		8	6	30	16	9	7	6	1	15	2		4	1	5	1	6	10	21	22	2	24		6	10	1:02	2:01	1:01:01
2017347	68	666	18	8	0		5	1	6	2	7	8	6	2	1	3		19	2	24	20	10	27	6	7	1	5		9	7	31	17	10	8	6	2	16	3		5	1	6	2	7	11	6	23	3	25		1	3	0:03	3:00	3:00:00
2017348	731	311	5	5	2		6	1	7	3	8	9	1	3	2	4		20	3	25	3	11	28	1	8	2	6		10	1	32	18	11	9	1	3	17	4		6	1	7	3	8	12	1	24	4	26		2	3	3:00	0:03	1:02:00
2017349	972	537	15	5	4		7	1	8	3	9	5	2	7	3	5		21	4	26	1	12	5	2	9	3	7		11	1	33	3	12	10	2	4	18	5		7	1	8	4	9	13	2	7	5	27		6	1	3:00	2:01	1:01:01
2017350	48	726	15	5	5		8	2	2	1	10	1	6	7	4	6		22	5	27	2	13	1	3	7	4	8		12	2	2	1	13	11	3	5	19	6		8	2	9	5	10	14	6	1	6	28		6	2	1:02	2:01	1:01:01
																																																							
2017351	945	109	10	0	9		0	1	1	2	11	2	1	1	5	9		23	1	28	3	14	2	4	1	5	9		0	3	1	2	14	12	4	6	20	7		9	3	10	6	11	15	1	2	7	9		6	3	2:01	1:02	2:01:00
2017352	122	855	18	8	3		1	1	2	3	12	5	2	2	8	1		24	1	29	4	15	3	5	2	8	10		1	4	2	3	15	5	5	7	21	8		10	4	11	7	12	5	2	3	8	1		1	3	2:01	3:00	0:00:03
2017353	616	94	13	3	9		0	2	3	4	4	1	3	3	1	9		0	2	30	5	16	4	6	3	1	11		2	5	3	4	16	1	6	8	22	9		11	5	12	8	4	1	3	4	9	2		6	1	1:02	1:02	2:01:00
2017354	417	294	15	5	7		1	3	2	5	4	2	4	4	2	9		1	3	2	6	17	5	7	4	2	12		3	6	4	5	17	2	7	9	23	9		12	6	13	9	4	2	4	5	10	3		6	2	1:02	1:02	1:01:01
2017355	206	31	4	4	3		0	1	1	3	1	3	5	5	3	1		0	4	1	7	18	6	8	5	3	13		4	7	5	3	18	3	8	10	24	1		13	1	14	10	1	3	5	6	11	4		6	3	2:01	0:03	2:01:00
																																																							
2017356	256	647	17	7	3		1	1	2	1	4	4	6	7	4	2		1	5	2	8	19	7	6	6	4	14		5	8	6	1	4	4	9	11	25	2		14	1	15	11	2	4	6	7	12	5		6	4	1:02	2:01	1:02:00
2017357	517	665	17	7	1		2	2	3	2	1	5	6	1	5	3		2	6	3	9	20	8	6	7	5	15		6	9	7	2	1	5	6	12	26	3		15	2	16	12	3	5	7	1	13	6		1	3	1:02	3:00	2:00:01
2017358	131	612	9	9	5		3	1	2	3	2	1	6	2	6	4		3	7	4	10	21	9	6	8	6	16		7	1	8	3	2	6	1	13	27	4		16	3	2	13	4	1	8	2	14	7		6	1	1:02	1:02	1:01:01
